time_idx,location,value,target
2020-11-17,02,13,inc covid hosp
2020-09-03,56,8,inc covid hosp
2021-02-10,37,197,inc covid hosp
2020-11-02,48,829,inc covid hosp
2020-08-25,51,52,inc covid hosp
2020-10-28,15,5,inc covid hosp
2020-09-07,44,2,inc covid hosp
2020-09-30,53,25,inc covid hosp
2020-12-08,31,81,inc covid hosp
2020-09-09,33,1,inc covid hosp
2020-11-12,31,122,inc covid hosp
2021-02-16,39,191,inc covid hosp
2020-08-29,24,40,inc covid hosp
2020-12-09,15,5,inc covid hosp
2020-08-28,78,0,inc covid hosp
2020-09-11,47,115,inc covid hosp
2021-01-04,53,108,inc covid hosp
2020-12-29,28,177,inc covid hosp
2021-01-29,39,331,inc covid hosp
2021-03-17,12,501,inc covid hosp
2021-03-15,53,36,inc covid hosp
2020-08-27,33,28,inc covid hosp
2021-02-25,44,14,inc covid hosp
2021-03-11,08,59,inc covid hosp
2020-11-09,13,353,inc covid hosp
2020-12-01,32,179,inc covid hosp
2021-01-09,08,121,inc covid hosp
2020-11-22,01,179,inc covid hosp
2021-02-07,11,19,inc covid hosp
2021-02-06,22,123,inc covid hosp
2020-12-25,25,262,inc covid hosp
2020-09-28,34,28,inc covid hosp
2021-02-06,31,15,inc covid hosp
2021-01-23,36,800,inc covid hosp
2021-01-31,49,62,inc covid hosp
2020-12-19,39,540,inc covid hosp
2020-11-12,50,5,inc covid hosp
2020-10-10,49,28,inc covid hosp
2020-10-06,49,31,inc covid hosp
2020-12-07,10,52,inc covid hosp
2020-10-12,05,112,inc covid hosp
2020-09-02,44,6,inc covid hosp
2021-03-20,55,40,inc covid hosp
2020-11-14,15,12,inc covid hosp
2020-10-17,40,188,inc covid hosp
2020-11-08,33,5,inc covid hosp
2020-12-07,31,87,inc covid hosp
2021-02-10,21,269,inc covid hosp
2021-03-01,10,13,inc covid hosp
2021-01-04,06,2580,inc covid hosp
2020-09-18,36,107,inc covid hosp
2021-02-17,45,126,inc covid hosp
2021-01-03,24,216,inc covid hosp
2021-02-02,09,121,inc covid hosp
2021-01-31,28,75,inc covid hosp
2020-12-30,24,229,inc covid hosp
2021-01-28,39,329,inc covid hosp
2020-09-20,47,93,inc covid hosp
2021-01-30,15,7,inc covid hosp
2021-01-04,35,120,inc covid hosp
2020-09-05,41,3,inc covid hosp
2021-02-16,24,110,inc covid hosp
2020-10-02,35,15,inc covid hosp
2021-01-26,48,1549,inc covid hosp
2021-03-08,30,12,inc covid hosp
2020-12-11,39,729,inc covid hosp
2021-02-14,17,133,inc covid hosp
2020-10-09,33,3,inc covid hosp
2020-10-02,36,104,inc covid hosp
2021-02-05,54,49,inc covid hosp
2020-11-20,33,12,inc covid hosp
2021-02-11,50,5,inc covid hosp
2021-01-13,02,3,inc covid hosp
2021-01-02,72,15,inc covid hosp
2020-08-17,56,5,inc covid hosp
2021-01-28,22,166,inc covid hosp
2020-10-22,55,341,inc covid hosp
2020-12-12,39,642,inc covid hosp
2020-12-17,22,195,inc covid hosp
2021-02-12,44,12,inc covid hosp
2021-02-19,78,0,inc covid hosp
2020-09-29,11,10,inc covid hosp
2020-11-20,56,43,inc covid hosp
2020-08-13,49,16,inc covid hosp
2020-08-22,24,47,inc covid hosp
2020-09-27,53,20,inc covid hosp
2020-12-15,39,704,inc covid hosp
2021-01-16,37,368,inc covid hosp
2020-09-25,06,332,inc covid hosp
2020-11-07,38,49,inc covid hosp
2020-08-18,20,25,inc covid hosp
2020-12-19,55,252,inc covid hosp
2020-08-29,48,438,inc covid hosp
2020-11-27,54,69,inc covid hosp
2020-08-18,33,29,inc covid hosp
2020-10-08,23,1,inc covid hosp
2020-11-07,12,401,inc covid hosp
2021-01-09,32,157,inc covid hosp
2021-03-02,45,62,inc covid hosp
2021-02-17,39,238,inc covid hosp
2020-09-16,29,95,inc covid hosp
2020-09-07,15,30,inc covid hosp
2021-03-06,06,342,inc covid hosp
2020-08-13,72,22,inc covid hosp
2020-10-27,54,41,inc covid hosp
2021-01-23,21,362,inc covid hosp
2020-08-20,06,468,inc covid hosp
2021-03-02,54,20,inc covid hosp
2021-01-11,27,92,inc covid hosp
2020-08-16,49,15,inc covid hosp
2020-09-22,08,36,inc covid hosp
2020-11-24,02,30,inc covid hosp
2021-02-28,54,14,inc covid hosp
2020-09-11,15,60,inc covid hosp
2020-10-02,37,102,inc covid hosp
2020-10-19,08,105,inc covid hosp
2020-10-12,36,156,inc covid hosp
2020-10-01,47,125,inc covid hosp
2021-02-25,04,153,inc covid hosp
2021-02-03,06,1271,inc covid hosp
2020-12-13,16,48,inc covid hosp
2021-01-30,29,132,inc covid hosp
2020-10-27,51,92,inc covid hosp
2020-11-16,38,63,inc covid hosp
2020-11-01,24,68,inc covid hosp
2020-12-16,18,387,inc covid hosp
2021-02-01,51,266,inc covid hosp
2021-03-15,21,119,inc covid hosp
2021-01-10,30,36,inc covid hosp
2020-09-23,05,66,inc covid hosp
2020-09-22,13,147,inc covid hosp
2021-01-29,04,407,inc covid hosp
2020-12-19,44,28,inc covid hosp
2021-02-07,72,23,inc covid hosp
2020-10-15,27,69,inc covid hosp
2021-02-04,28,76,inc covid hosp
2021-02-23,13,349,inc covid hosp
2020-08-23,22,96,inc covid hosp
2020-09-18,05,60,inc covid hosp
2021-02-14,51,145,inc covid hosp
2021-02-17,38,10,inc covid hosp
2020-11-16,15,9,inc covid hosp
2020-09-19,11,10,inc covid hosp
2021-03-04,13,306,inc covid hosp
2020-08-16,24,57,inc covid hosp
2020-09-12,33,1,inc covid hosp
2020-08-26,49,25,inc covid hosp
2020-09-19,29,94,inc covid hosp
2021-01-19,31,49,inc covid hosp
2021-03-03,06,455,inc covid hosp
2020-08-12,72,22,inc covid hosp
2021-02-26,08,63,inc covid hosp
2020-08-15,31,13,inc covid hosp
2020-12-23,53,132,inc covid hosp
2021-03-05,78,0,inc covid hosp
2020-11-22,41,49,inc covid hosp
2020-12-27,18,457,inc covid hosp
2021-03-07,08,41,inc covid hosp
2020-11-26,33,15,inc covid hosp
2020-10-18,55,302,inc covid hosp
2020-08-20,54,11,inc covid hosp
2020-12-06,78,0,inc covid hosp
2020-09-27,26,57,inc covid hosp
2020-12-03,15,8,inc covid hosp
2021-03-01,35,27,inc covid hosp
2020-11-09,78,0,inc covid hosp
2020-10-07,72,62,inc covid hosp
2020-11-27,42,696,inc covid hosp
2020-10-17,54,20,inc covid hosp
2021-01-31,08,74,inc covid hosp
2021-01-08,19,73,inc covid hosp
2020-10-07,36,133,inc covid hosp
2020-11-26,38,44,inc covid hosp
2020-11-11,10,17,inc covid hosp
2020-08-12,22,144,inc covid hosp
2021-02-04,48,1217,inc covid hosp
2020-09-23,40,113,inc covid hosp
2020-12-05,16,62,inc covid hosp
2021-01-10,05,145,inc covid hosp
2020-10-22,44,19,inc covid hosp
2021-01-29,34,321,inc covid hosp
2020-08-21,04,104,inc covid hosp
2021-03-06,34,174,inc covid hosp
2020-12-04,02,17,inc covid hosp
2020-10-18,11,17,inc covid hosp
2020-10-24,37,131,inc covid hosp
2021-02-24,25,101,inc covid hosp
2021-01-05,46,27,inc covid hosp
2021-02-01,21,304,inc covid hosp
2020-10-27,25,54,inc covid hosp
2021-01-28,55,160,inc covid hosp
2020-11-22,26,499,inc covid hosp
2020-09-11,53,23,inc covid hosp
2021-01-06,54,99,inc covid hosp
2020-11-18,35,133,inc covid hosp
2020-11-13,41,58,inc covid hosp
2021-02-07,29,115,inc covid hosp
2020-09-16,06,321,inc covid hosp
2020-11-24,78,0,inc covid hosp
2021-03-02,18,76,inc covid hosp
2020-11-28,19,144,inc covid hosp
2021-03-07,41,12,inc covid hosp
2020-10-20,40,203,inc covid hosp
2020-11-17,36,452,inc covid hosp
2021-03-02,40,78,inc covid hosp
2021-03-04,56,1,inc covid hosp
2020-10-03,42,72,inc covid hosp
2021-02-02,54,41,inc covid hosp
2020-08-11,04,101,inc covid hosp
2021-02-21,40,144,inc covid hosp
2021-01-31,02,3,inc covid hosp
2021-01-08,56,12,inc covid hosp
2020-10-15,12,314,inc covid hosp
2020-10-01,16,22,inc covid hosp
2020-08-26,08,27,inc covid hosp
2020-08-11,01,104,inc covid hosp
2020-12-29,56,19,inc covid hosp
2020-09-25,35,14,inc covid hosp
2020-12-17,23,11,inc covid hosp
2020-10-13,55,268,inc covid hosp
2020-10-25,41,19,inc covid hosp
2020-11-03,44,18,inc covid hosp
2020-08-14,16,18,inc covid hosp
2020-12-19,49,89,inc covid hosp
2021-02-24,34,257,inc covid hosp
2021-02-20,48,804,inc covid hosp
2020-11-28,48,1089,inc covid hosp
2020-10-26,24,98,inc covid hosp
2021-02-07,56,7,inc covid hosp
2020-11-23,15,7,inc covid hosp
2021-02-26,41,18,inc covid hosp
2020-12-29,33,52,inc covid hosp
2020-12-02,22,223,inc covid hosp
2020-12-28,40,425,inc covid hosp
2020-09-09,01,102,inc covid hosp
2020-08-18,49,21,inc covid hosp
2020-10-07,19,80,inc covid hosp
2021-03-16,42,250,inc covid hosp
2021-03-17,53,47,inc covid hosp
2021-02-28,15,4,inc covid hosp
2020-08-25,17,137,inc covid hosp
2020-09-17,16,17,inc covid hosp
2020-11-21,19,140,inc covid hosp
2020-08-26,24,43,inc covid hosp
2021-03-05,18,93,inc covid hosp
2021-03-15,35,19,inc covid hosp
2020-10-05,42,95,inc covid hosp
2020-12-19,04,455,inc covid hosp
2020-11-14,47,254,inc covid hosp
2020-12-06,18,398,inc covid hosp
2020-11-18,13,408,inc covid hosp
2020-12-07,01,320,inc covid hosp
2020-09-15,72,21,inc covid hosp
2020-12-25,56,18,inc covid hosp
2021-02-20,36,530,inc covid hosp
2020-12-17,10,39,inc covid hosp
2020-11-05,26,302,inc covid hosp
2020-08-29,78,0,inc covid hosp
2020-10-18,42,189,inc covid hosp
2020-12-16,13,565,inc covid hosp
2021-02-27,12,533,inc covid hosp
2021-03-21,31,10,inc covid hosp
2020-10-24,42,124,inc covid hosp
2020-12-11,55,347,inc covid hosp
2020-10-22,49,37,inc covid hosp
2021-02-18,36,556,inc covid hosp
2021-02-09,17,191,inc covid hosp
2020-08-12,11,24,inc covid hosp
2021-03-21,72,14,inc covid hosp
2020-10-09,11,10,inc covid hosp
2021-02-27,56,0,inc covid hosp
2021-03-10,20,30,inc covid hosp
2021-02-09,38,14,inc covid hosp
2021-03-18,05,27,inc covid hosp
2020-12-12,24,217,inc covid hosp
2020-10-11,55,195,inc covid hosp
2020-08-17,41,13,inc covid hosp
2020-08-15,36,63,inc covid hosp
2020-10-02,26,85,inc covid hosp
2020-08-22,45,84,inc covid hosp
2021-01-23,05,111,inc covid hosp
2020-12-09,55,389,inc covid hosp
2021-02-21,25,94,inc covid hosp
2020-12-31,16,53,inc covid hosp
2020-11-29,23,12,inc covid hosp
2021-02-16,04,181,inc covid hosp
2021-03-06,30,12,inc covid hosp
2020-11-06,11,19,inc covid hosp
2020-12-02,72,45,inc covid hosp
2021-03-11,35,13,inc covid hosp
2021-02-18,29,107,inc covid hosp
2020-10-25,48,722,inc covid hosp
2020-08-29,35,12,inc covid hosp
2020-09-21,30,28,inc covid hosp
2020-08-22,39,89,inc covid hosp
2020-10-05,09,20,inc covid hosp
2021-03-14,26,155,inc covid hosp
2020-11-10,50,5,inc covid hosp
2020-10-27,30,61,inc covid hosp
2020-12-04,53,99,inc covid hosp
2021-02-21,06,476,inc covid hosp
2020-09-06,72,10,inc covid hosp
2020-09-01,08,21,inc covid hosp
2021-01-12,11,32,inc covid hosp
2020-09-29,72,27,inc covid hosp
2021-03-16,32,41,inc covid hosp
2021-03-20,22,37,inc covid hosp
2020-10-10,27,58,inc covid hosp
2021-01-10,32,160,inc covid hosp
2020-08-17,29,79,inc covid hosp
2020-11-18,78,0,inc covid hosp
2020-09-02,16,13,inc covid hosp
2021-01-24,05,115,inc covid hosp
2020-12-30,56,6,inc covid hosp
2021-01-03,15,13,inc covid hosp
2020-10-08,32,47,inc covid hosp
2020-12-10,17,561,inc covid hosp
2021-01-10,47,289,inc covid hosp
2020-10-04,11,11,inc covid hosp
2020-08-14,38,8,inc covid hosp
2020-09-06,26,41,inc covid hosp
2020-12-26,21,437,inc covid hosp
2021-01-05,18,339,inc covid hosp
2021-01-03,50,7,inc covid hosp
2020-10-15,17,428,inc covid hosp
2021-03-13,01,51,inc covid hosp
2020-09-17,49,30,inc covid hosp
2021-01-19,11,27,inc covid hosp
2021-01-23,53,67,inc covid hosp
2021-01-19,01,360,inc covid hosp
2021-03-18,36,571,inc covid hosp
2020-10-11,22,132,inc covid hosp
2021-03-14,41,16,inc covid hosp
2020-11-08,40,237,inc covid hosp
2021-03-08,08,45,inc covid hosp
2020-09-14,22,92,inc covid hosp
2021-01-17,32,140,inc covid hosp
2021-01-01,22,228,inc covid hosp
2021-01-07,20,145,inc covid hosp
2020-12-08,19,122,inc covid hosp
2021-03-10,50,3,inc covid hosp
2020-09-30,15,7,inc covid hosp
2021-01-25,27,67,inc covid hosp
2020-11-01,12,364,inc covid hosp
2020-12-21,20,190,inc covid hosp
2020-11-11,30,72,inc covid hosp
2020-12-27,50,1,inc covid hosp
2021-01-31,13,436,inc covid hosp
2020-08-26,32,45,inc covid hosp
2020-09-12,32,48,inc covid hosp
2021-01-21,38,12,inc covid hosp
2020-08-24,33,93,inc covid hosp
2021-03-13,09,70,inc covid hosp
2020-10-28,12,545,inc covid hosp
2020-12-28,54,112,inc covid hosp
2020-10-20,30,73,inc covid hosp
2021-01-21,10,48,inc covid hosp
2020-12-27,46,26,inc covid hosp
2020-12-16,54,66,inc covid hosp
2021-02-15,27,42,inc covid hosp
2020-12-03,34,405,inc covid hosp
2020-09-12,18,65,inc covid hosp
2020-08-15,19,36,inc covid hosp
2021-03-16,15,5,inc covid hosp
2020-12-31,49,86,inc covid hosp
2021-03-07,78,0,inc covid hosp
2020-10-27,10,13,inc covid hosp
2021-03-21,26,252,inc covid hosp
2021-01-08,01,468,inc covid hosp
2021-02-19,33,9,inc covid hosp
2020-11-22,55,425,inc covid hosp
2021-02-09,34,255,inc covid hosp
2020-09-06,11,12,inc covid hosp
2020-10-22,39,232,inc covid hosp
2020-11-26,16,55,inc covid hosp
2021-02-24,51,155,inc covid hosp
2021-03-19,35,25,inc covid hosp
2020-09-19,78,0,inc covid hosp
2020-09-03,05,47,inc covid hosp
2021-02-11,25,136,inc covid hosp
2020-11-19,34,333,inc covid hosp
2020-11-30,15,8,inc covid hosp
2021-03-18,11,19,inc covid hosp
2020-12-08,53,94,inc covid hosp
2020-12-15,18,394,inc covid hosp
2020-12-21,56,28,inc covid hosp
2020-10-05,53,23,inc covid hosp
2021-01-09,56,14,inc covid hosp
2021-01-24,25,180,inc covid hosp
2020-10-08,27,62,inc covid hosp
2021-03-06,23,3,inc covid hosp
2020-12-10,48,1223,inc covid hosp
2020-11-25,34,355,inc covid hosp
2020-11-15,25,113,inc covid hosp
2021-02-09,16,21,inc covid hosp
2021-01-26,31,25,inc covid hosp
2021-02-04,33,20,inc covid hosp
2021-01-19,22,210,inc covid hosp
2021-03-08,45,76,inc covid hosp
2020-09-05,01,97,inc covid hosp
2020-12-20,17,439,inc covid hosp
2020-12-06,33,41,inc covid hosp
2020-08-22,33,30,inc covid hosp
2020-11-19,48,1241,inc covid hosp
2020-10-23,13,260,inc covid hosp
2021-01-02,37,428,inc covid hosp
2020-12-24,54,83,inc covid hosp
2021-02-02,42,329,inc covid hosp
2020-11-24,35,118,inc covid hosp
2021-01-11,10,49,inc covid hosp
2020-08-22,12,424,inc covid hosp
2020-10-05,38,32,inc covid hosp
2021-01-20,38,7,inc covid hosp
2021-02-04,19,47,inc covid hosp
2021-03-21,36,534,inc covid hosp
2020-11-05,41,31,inc covid hosp
2020-08-19,33,32,inc covid hosp
2020-10-30,44,7,inc covid hosp
2020-09-09,55,97,inc covid hosp
2021-01-14,21,484,inc covid hosp
2020-08-25,54,14,inc covid hosp
2021-01-11,30,44,inc covid hosp
2021-01-05,78,0,inc covid hosp
2020-09-19,40,105,inc covid hosp
2020-11-02,19,166,inc covid hosp
2021-01-17,01,342,inc covid hosp
2020-08-15,72,22,inc covid hosp
2021-01-09,20,116,inc covid hosp
2021-02-26,24,107,inc covid hosp
2021-02-11,05,80,inc covid hosp
2020-10-12,19,83,inc covid hosp
2021-01-07,23,18,inc covid hosp
2021-01-15,37,452,inc covid hosp
2021-01-04,21,445,inc covid hosp
2020-11-30,46,53,inc covid hosp
2020-09-14,33,1,inc covid hosp
2021-01-18,01,354,inc covid hosp
2020-09-30,47,128,inc covid hosp
2020-12-01,17,605,inc covid hosp
2020-08-22,04,84,inc covid hosp
2020-11-17,53,93,inc covid hosp
2020-11-04,45,77,inc covid hosp
2020-11-17,15,12,inc covid hosp
2020-10-22,10,9,inc covid hosp
2021-02-14,31,12,inc covid hosp
2020-09-29,12,258,inc covid hosp
2020-10-07,05,105,inc covid hosp
2021-02-20,29,68,inc covid hosp
2020-10-10,42,82,inc covid hosp
2020-09-24,26,49,inc covid hosp
2021-01-19,55,168,inc covid hosp
2021-01-25,48,1587,inc covid hosp
2021-03-20,44,12,inc covid hosp
2021-02-23,51,172,inc covid hosp
2021-01-06,37,477,inc covid hosp
2020-09-28,47,119,inc covid hosp
2020-11-08,53,50,inc covid hosp
2020-10-09,49,43,inc covid hosp
2021-01-18,26,232,inc covid hosp
2021-03-04,20,48,inc covid hosp
2020-12-03,51,190,inc covid hosp
2020-08-31,20,39,inc covid hosp
2020-09-25,02,5,inc covid hosp
2021-01-19,72,16,inc covid hosp
2021-03-13,48,441,inc covid hosp
2021-01-21,44,25,inc covid hosp
2021-01-06,41,66,inc covid hosp
2021-02-03,10,36,inc covid hosp
2020-11-04,50,0,inc covid hosp
2020-12-30,04,597,inc covid hosp
2020-11-05,33,5,inc covid hosp
2020-10-28,35,59,inc covid hosp
2020-11-16,26,484,inc covid hosp
2020-09-09,39,101,inc covid hosp
2020-11-23,55,482,inc covid hosp
2020-10-01,54,19,inc covid hosp
2020-10-06,16,25,inc covid hosp
2020-12-02,55,408,inc covid hosp
2021-01-20,19,66,inc covid hosp
2020-08-31,08,27,inc covid hosp
2020-11-11,41,35,inc covid hosp
2020-08-21,12,515,inc covid hosp
2021-02-03,37,224,inc covid hosp
2021-02-13,34,221,inc covid hosp
2021-03-17,22,37,inc covid hosp
2021-03-05,02,6,inc covid hosp
2020-10-22,38,38,inc covid hosp
2020-12-31,45,249,inc covid hosp
2021-01-28,04,421,inc covid hosp
2020-12-10,72,45,inc covid hosp
2020-10-17,45,63,inc covid hosp
2020-10-04,49,31,inc covid hosp
2021-03-11,41,15,inc covid hosp
2021-03-12,10,8,inc covid hosp
2020-10-20,04,87,inc covid hosp
2020-12-01,55,390,inc covid hosp
2020-12-04,35,145,inc covid hosp
2020-11-03,19,159,inc covid hosp
2021-01-26,19,50,inc covid hosp
2021-03-02,30,20,inc covid hosp
2021-01-05,09,187,inc covid hosp
2021-03-17,45,56,inc covid hosp
2020-12-11,04,480,inc covid hosp
2020-09-08,53,31,inc covid hosp
2020-12-08,36,888,inc covid hosp
2020-09-22,18,59,inc covid hosp
2020-08-15,21,158,inc covid hosp
2020-09-02,39,106,inc covid hosp
2021-02-15,40,134,inc covid hosp
2020-11-29,05,142,inc covid hosp
2020-11-12,20,150,inc covid hosp
2021-01-19,41,45,inc covid hosp
2020-08-27,26,49,inc covid hosp
2021-02-19,16,23,inc covid hosp
2021-01-12,18,330,inc covid hosp
2020-10-06,39,171,inc covid hosp
2020-10-09,36,150,inc covid hosp
2020-10-04,21,601,inc covid hosp
2020-08-31,54,9,inc covid hosp
2020-11-16,08,282,inc covid hosp
2020-09-13,26,35,inc covid hosp
2020-11-20,24,170,inc covid hosp
2020-11-29,50,4,inc covid hosp
2020-12-05,42,680,inc covid hosp
2020-09-04,12,357,inc covid hosp
2021-01-02,11,33,inc covid hosp
2021-03-18,72,16,inc covid hosp
2020-09-29,53,17,inc covid hosp
2020-10-11,10,9,inc covid hosp
2020-10-07,48,552,inc covid hosp
2020-12-20,37,335,inc covid hosp
2021-03-15,48,480,inc covid hosp
2021-02-24,45,110,inc covid hosp
2020-10-21,51,65,inc covid hosp
2021-01-31,35,64,inc covid hosp
2021-01-01,09,98,inc covid hosp
2021-03-20,16,13,inc covid hosp
2020-10-15,54,30,inc covid hosp
2021-01-30,23,11,inc covid hosp
2021-01-09,50,9,inc covid hosp
2020-10-25,56,15,inc covid hosp
2020-10-30,33,3,inc covid hosp
2020-12-08,11,27,inc covid hosp
2020-12-25,54,73,inc covid hosp
2020-09-23,30,37,inc covid hosp
2020-10-30,54,28,inc covid hosp
2020-09-05,55,66,inc covid hosp
2021-02-13,16,18,inc covid hosp
2020-09-29,26,69,inc covid hosp
2020-11-25,20,192,inc covid hosp
2020-10-21,29,156,inc covid hosp
2020-10-08,12,280,inc covid hosp
2021-01-04,30,42,inc covid hosp
2021-03-10,47,89,inc covid hosp
2020-12-25,38,21,inc covid hosp
2020-10-16,04,71,inc covid hosp
2020-10-20,33,3,inc covid hosp
2021-02-04,53,70,inc covid hosp
2020-11-06,34,179,inc covid hosp
2020-10-02,53,21,inc covid hosp
2021-02-03,44,33,inc covid hosp
2020-08-29,18,102,inc covid hosp
2021-01-16,19,55,inc covid hosp
2020-08-30,55,60,inc covid hosp
2020-09-20,16,12,inc covid hosp
2020-12-22,12,890,inc covid hosp
2021-02-12,10,22,inc covid hosp
2020-09-05,26,34,inc covid hosp
2021-01-22,21,388,inc covid hosp
2020-11-08,18,287,inc covid hosp
2020-10-09,16,30,inc covid hosp
2020-11-12,19,223,inc covid hosp
2021-02-01,26,180,inc covid hosp
2020-10-12,29,192,inc covid hosp
2020-10-19,41,62,inc covid hosp
2021-01-20,25,235,inc covid hosp
2020-10-14,16,22,inc covid hosp
2021-03-05,35,27,inc covid hosp
2020-10-04,72,42,inc covid hosp
2020-11-20,18,364,inc covid hosp
2021-03-05,08,70,inc covid hosp
2021-01-30,17,229,inc covid hosp
2021-02-20,25,104,inc covid hosp
2020-10-26,28,76,inc covid hosp
2021-02-05,01,210,inc covid hosp
2020-09-20,30,27,inc covid hosp
2021-01-27,22,188,inc covid hosp
2020-11-27,05,130,inc covid hosp
2021-01-02,26,260,inc covid hosp
2021-03-13,19,25,inc covid hosp
2020-11-01,33,3,inc covid hosp
2021-01-18,31,54,inc covid hosp
2021-01-27,19,58,inc covid hosp
2020-11-20,32,113,inc covid hosp
2020-11-03,01,144,inc covid hosp
2020-09-18,72,26,inc covid hosp
2020-12-17,16,61,inc covid hosp
2020-11-01,16,46,inc covid hosp
2021-01-18,19,85,inc covid hosp
2020-12-22,45,226,inc covid hosp
2020-08-23,27,30,inc covid hosp
2020-12-18,25,284,inc covid hosp
2021-01-21,15,13,inc covid hosp
2021-01-14,05,175,inc covid hosp
2021-01-23,49,51,inc covid hosp
2021-01-10,45,258,inc covid hosp
2020-09-22,78,0,inc covid hosp
2020-12-14,41,85,inc covid hosp
2021-01-17,15,10,inc covid hosp
2021-01-13,09,190,inc covid hosp
2020-12-04,24,234,inc covid hosp
2020-09-27,04,36,inc covid hosp
2021-03-20,49,20,inc covid hosp
2020-11-18,42,487,inc covid hosp
2020-09-07,39,72,inc covid hosp
2021-01-13,38,16,inc covid hosp
2021-03-15,19,35,inc covid hosp
2021-02-27,16,15,inc covid hosp
2021-01-26,15,7,inc covid hosp
2020-10-08,49,49,inc covid hosp
2020-11-03,50,1,inc covid hosp
2020-09-12,78,0,inc covid hosp
2021-02-13,48,846,inc covid hosp
2020-12-17,44,30,inc covid hosp
2020-12-08,05,151,inc covid hosp
2021-02-14,36,557,inc covid hosp
2020-10-31,34,106,inc covid hosp
2020-11-15,34,283,inc covid hosp
2020-09-09,25,20,inc covid hosp
2020-10-05,05,94,inc covid hosp
2021-02-25,28,50,inc covid hosp
2020-11-23,72,205,inc covid hosp
2021-01-10,12,997,inc covid hosp
2020-08-21,17,113,inc covid hosp
2020-09-03,41,7,inc covid hosp
2021-03-09,33,14,inc covid hosp
2020-09-18,11,12,inc covid hosp
2020-10-21,25,79,inc covid hosp
2021-01-07,12,1203,inc covid hosp
2020-12-26,53,114,inc covid hosp
2020-10-23,09,44,inc covid hosp
2020-08-17,49,16,inc covid hosp
2020-09-22,02,4,inc covid hosp
2020-12-21,11,28,inc covid hosp
2020-12-07,27,173,inc covid hosp
2020-10-29,78,0,inc covid hosp
2021-01-13,55,255,inc covid hosp
2021-02-18,49,40,inc covid hosp
2020-08-30,11,11,inc covid hosp
2021-02-22,37,164,inc covid hosp
2020-11-10,33,9,inc covid hosp
2020-08-14,27,46,inc covid hosp
2020-11-28,02,18,inc covid hosp
2020-08-19,39,101,inc covid hosp
2021-01-07,30,49,inc covid hosp
2020-08-16,35,10,inc covid hosp
2021-02-10,05,94,inc covid hosp
2020-12-02,04,425,inc covid hosp
2020-09-21,36,91,inc covid hosp
2021-02-15,22,72,inc covid hosp
2020-12-30,39,616,inc covid hosp
2021-02-19,39,191,inc covid hosp
2020-09-25,15,16,inc covid hosp
2020-10-11,04,61,inc covid hosp
2020-11-26,53,90,inc covid hosp
2021-03-10,01,69,inc covid hosp
2021-02-08,38,16,inc covid hosp
2021-01-31,16,16,inc covid hosp
2020-10-25,06,302,inc covid hosp
2021-03-12,51,117,inc covid hosp
2021-03-06,40,65,inc covid hosp
2020-10-30,24,70,inc covid hosp
2021-01-01,01,393,inc covid hosp
2020-08-23,49,17,inc covid hosp
2021-03-05,46,6,inc covid hosp
2020-12-11,46,45,inc covid hosp
2020-09-27,37,85,inc covid hosp
2020-10-18,24,48,inc covid hosp
2021-02-08,11,23,inc covid hosp
2020-12-07,44,46,inc covid hosp
2020-08-17,08,20,inc covid hosp
2021-01-14,53,102,inc covid hosp
2020-12-16,06,2284,inc covid hosp
2020-08-30,40,72,inc covid hosp
2021-01-21,22,216,inc covid hosp
2020-09-13,54,14,inc covid hosp
2021-02-28,78,0,inc covid hosp
2020-11-13,55,513,inc covid hosp
2021-03-13,42,176,inc covid hosp
2020-12-22,33,46,inc covid hosp
2020-12-28,06,2279,inc covid hosp
2021-01-14,42,584,inc covid hosp
2021-02-15,39,227,inc covid hosp
2021-02-16,72,16,inc covid hosp
2020-08-13,29,67,inc covid hosp
2020-12-15,30,48,inc covid hosp
2020-09-25,47,108,inc covid hosp
2021-02-08,12,777,inc covid hosp
2020-09-07,32,44,inc covid hosp
2020-10-31,31,60,inc covid hosp
2020-09-30,21,147,inc covid hosp
2020-11-26,05,106,inc covid hosp
2020-09-14,47,95,inc covid hosp
2020-12-18,17,472,inc covid hosp
2020-11-21,32,136,inc covid hosp
2020-10-03,10,7,inc covid hosp
2020-12-18,54,78,inc covid hosp
2020-12-13,10,59,inc covid hosp
2021-03-12,21,133,inc covid hosp
2020-10-27,31,81,inc covid hosp
2020-10-29,16,48,inc covid hosp
2021-02-27,49,32,inc covid hosp
2021-02-18,17,196,inc covid hosp
2020-08-14,44,10,inc covid hosp
2020-12-06,05,125,inc covid hosp
2020-11-27,25,141,inc covid hosp
2021-03-01,24,94,inc covid hosp
2020-10-23,42,154,inc covid hosp
2021-03-02,23,8,inc covid hosp
2021-02-06,53,48,inc covid hosp
2021-02-08,45,144,inc covid hosp
2020-08-13,15,13,inc covid hosp
2020-10-06,55,199,inc covid hosp
2020-12-28,25,279,inc covid hosp
2020-09-13,25,25,inc covid hosp
2020-12-22,29,277,inc covid hosp
2020-11-25,23,14,inc covid hosp
2021-03-07,20,27,inc covid hosp
2020-12-05,45,134,inc covid hosp
2021-01-23,10,39,inc covid hosp
2021-01-23,33,27,inc covid hosp
2021-02-05,17,226,inc covid hosp
2020-08-27,45,96,inc covid hosp
2021-01-06,08,133,inc covid hosp
2020-11-04,20,143,inc covid hosp
